name,address,rating,reviews,website,lat,lng,category,no_website
Le Paradis du Fruit - Reims,"71 Pl. Drouet d'Erlon, 51100 Reims, France",4.5,2645,https://restaurants.leparadisdufruit.fr/reims/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,49.25611809999999,4.0262613,"establishment, food, point_of_interest, restaurant",False
Restaurant Chez Nous,"32 Av. d'Épernay, 51100 Reims, France",4.7,822,http://chez-nous-restaurant-reims.eatbu.com/,49.24670099999999,4.0122554,"establishment, food, point_of_interest, restaurant",False
ARBANE,"7 Rue Noël, 51100 Reims, France",4.9,1237,http://www.arbane-philippe-mille.com/,49.257465,4.0272534,"establishment, food, point_of_interest, restaurant",False
Ö double A,"32 Pl. du Forum, 51100 Reims, France",4.8,210,,49.2571257,4.0345522,"establishment, food, point_of_interest, restaurant",True
L’ Agape - Restaurant Bistronomique,"2 Rue Tronsson Ducoudray, 51100 Reims, France",4.6,784,http://www.restaurantlatelierreims.com/,49.25405259999999,4.0312636,"establishment, food, point_of_interest, restaurant",False
L'Apostrophe,"59 Pl. Drouet d'Erlon, 51100 Reims, France",4.2,4913,https://www.lapostrophe-reims.com/,49.2557409,4.0265767,"bar, establishment, food, night_club, point_of_interest, restaurant",False
Restaurant Lexperience Reims,"83 Pl. Drouet d'Erlon, 51100 Reims, France",4.5,2330,https://www.lexperience-reims.fr/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,49.2564836,4.0259297,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",False
Le Coq Rouge Reims,"67 Rue Chanzy, 51100 Reims, France",4.7,514,https://www.le-coq-rouge.fr/,49.2515787,4.0337969,"establishment, food, liquor_store, point_of_interest, restaurant, store",False
Le Bouche A Oreille,"19 Rue Paul Doumer, 76600 Le Havre, France",4.8,832,https://m.facebook.com/people/Le-Bouche-%C3%80-Oreille-LBAO/100086088245014/,49.4926615,0.101055,"establishment, food, point_of_interest, restaurant",False
Taverne Paillette,"22 Rue Georges Braque, 76600 Le Havre, France",4.5,4030,https://www.taverne-paillette.com/,49.4953858,0.1031715,"establishment, food, point_of_interest, restaurant",False
La Voile Bleue,"58 Rue des Sauveteurs, 76600 Le Havre, France",4.5,1002,https://www.instagram.com/lavoilebleuelh/,49.4918603,0.0973407,"establishment, food, point_of_interest, restaurant",False
Le Grand Quai,"25 Quai de Southampton, 76600 Le Havre, France",4.5,1579,http://www.augrandquai.fr/,49.485994,0.1083894,"bar, cafe, establishment, food, point_of_interest, restaurant",False
A l'Ardoise,"85 Quai de Southampton, 76600 Le Havre, France",4.7,493,http://lardoise-lehavre.fr/,49.4865553,0.1105671,"establishment, food, point_of_interest, restaurant",False
L'Anecdote,"5 Rue Saint-Louis, 76600 Le Havre, France",4.7,1045,https://www.restaurantlanecdote.fr/,49.4894287,0.1118675,"establishment, food, point_of_interest, restaurant",False
La Bise Le Havre,"1 Rue Maurice Taconet, 76310 Sainte-Adresse, France",4.5,882,https://labise.cool/,49.50350479999999,0.0820726,"establishment, food, point_of_interest, restaurant",False
Le Bistrot des Grands Bassins,"23 Bd Amiral Mouchez, 76600 Le Havre, France",4.5,995,https://www.lebistrotdesgrandsbassins.fr/,49.4844162,0.1315531,"establishment, food, point_of_interest, restaurant",False
Bistrot Normand,"44 Rue Georges Braque, 76600 Le Havre, France",4.7,206,https://bistrot-normand-le-havre.com/,49.4953824,0.1022436,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Les Enfants Sages,"20 Rue Gustave Lennier, 76600 Le Havre, France",4.3,3443,https://restaurant-lesenfantssages.com/,49.4889361,0.1083676,"establishment, food, point_of_interest, restaurant",False
A Deux Pas d'Ici,"69 Rue Dauphine, 76600 Le Havre, France",4.7,940,http://adeuxpasdici.fr/,49.4882778,0.1136306,"establishment, food, point_of_interest, restaurant",False
P'tit Bouillon - LH,"11 Quai de l'Île, 76600 Le Havre, France",4.7,214,https://www.o-ptit-bouillon.fr/,49.48706259999999,0.1132077,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Pure,"93 Quai de Southampton, 76600 Le Havre, France",4.6,630,http://restaurant-lepure-lehavre.com/,49.4866436,0.1107223,"establishment, food, point_of_interest, restaurant",False
Bistrot Canaille,"32 Rue du Général Faidherbe, 76600 Le Havre, France",4.4,799,https://www.bistrot-canaille.com/,49.4874181,0.1128489,"establishment, food, point_of_interest, restaurant",False
Bistrot Parisien,"39 Pl. de l'Hôtel de ville, 76600 Le Havre, France",4.3,3762,http://www.lebistrotparisienlh.com/,49.4928287,0.1061642,"bar, establishment, food, point_of_interest, restaurant",False
Bouchon Normand,"77 Rue Louis Brindeau, 76600 Le Havre, France",4.3,1437,https://bouchonnormand.fr/,49.4912532,0.1042609,"establishment, food, point_of_interest, restaurant",False
L'Imprévu,"29 Pl. des Halles Centrales, 76600 Le Havre, France",4.6,277,https://www.facebook.com/limprevulh/,49.4908454,0.1038585,"establishment, food, point_of_interest, restaurant",False
Le Diplodocus,"Le, 21 Rue Maréchal Gallieni, 76600 Le Havre, France",4.6,515,http://www.lediplodocus-restaurant-havre.fr/,49.4942901,0.113771,"establishment, food, point_of_interest, restaurant",False
Le Grand Large - Restaurant vue mer au Havre | Cuisine raffinée Terre & Mer,"11 Place Clemenceau, 76310 Sainte-Adresse, France",4.3,844,https://www.legrandlarge76.fr/,49.5025089,0.08561800000000001,"establishment, food, point_of_interest, restaurant",False
Le Garde-Manger,"40 Rue de l'Alma, 76600 Le Havre, France",4.6,464,,49.496009,0.098689,"establishment, food, point_of_interest, restaurant",True
La Cocotte Stéphanoise,"2 Rue Ferrer, 42000 Saint-Étienne, France",4.6,2478,https://saintetienne.sevensquares.fr/brasserie-saint-etienne-la-cocotte-stephanoise/,45.447465,4.41974,"establishment, food, point_of_interest, restaurant",False
La Bouche Pleine,"21 Pl. Chavanelle, 42000 Saint-Étienne, France",4.7,794,,45.4350713,4.3933719,"establishment, food, point_of_interest, restaurant",True
A La Table des Lys,"58 Rue Saint-Simon, 42000 Saint-Étienne, France",4.8,2028,https://www.latabledeslys.fr/,45.4549891,4.3688254,"establishment, food, point_of_interest, restaurant",False
Restaurant Un Eléphant dans Un Jeu de Quilles,"16 Rue Léon Nautin, 42000 Saint-Étienne, France",4.6,766,http://www.restaurant-un-elephant-dans-un-jeu-de-quilles.fr/,45.4347904,4.3912116,"establishment, food, point_of_interest, restaurant",False
Chez Les Fondus Saint Étienne,"4 Rue Sainte-Catherine, 42000 Saint-Étienne, France",4.6,949,http://www.chezlesfondus.com/,45.4371108,4.3872379,"bar, establishment, food, point_of_interest, restaurant",False
La Java Bleue Saint Etienne,"2 Cr Fauriel, 42100 Saint-Étienne, France",4.5,1386,http://www.restaurant-lajavableue.fr/,45.43154579999999,4.394892899999999,"establishment, food, point_of_interest, restaurant",False
Le Dolce Rosa | Restaurant | Brunch | Dessert | Saint-Étienne,"5 Rue Dormoy, 42000 Saint-Étienne, France",4.7,343,http://www.ledolcerosa.fr/,45.4422453,4.3849246,"establishment, food, point_of_interest, restaurant",False
Le Barboton,"5 Rue François Albert, 42000 Saint-Étienne, France",4.5,427,https://www.facebook.com/lebarboton/?locale=fr_FR,45.4467224,4.398119800000001,"establishment, food, point_of_interest, restaurant",False
la loco,"29 Av. Denfert Rochereau, 42000 Saint-Étienne, France",4.4,535,http://www.restaurant-la-loco.com/,45.4422466,4.398582,"establishment, food, point_of_interest, restaurant",False
Le Canopy restaurant,"27 Rue Léon Nautin, 42000 Saint-Étienne, France",4.3,498,http://canopy-saint-etienne.fr/,45.4350224,4.3911356,"establishment, food, point_of_interest, restaurant",False
El Inca,"21 Rue Louis Braille, 42000 Saint-Étienne, France",4.9,268,https://el-inca.fr/,45.4401638,4.3887543,"establishment, food, point_of_interest, restaurant",False
Café de la Grande Poste,"10 Av. de la Libération, 42000 Saint-Étienne, France",4.9,130,https://grandeposte.fr/,45.4370982,4.392053499999999,"establishment, food, point_of_interest, restaurant",False
La Table des Matrus,"26 Rue du Grand-Gonnet, 42000 Saint-Étienne, France",4.5,274,https://www.la-table-des-matrus.dousto.com/,45.4430308,4.383176,"establishment, food, point_of_interest, restaurant",False
L'hédoniste,"5 Pl. Grenette, 42000 Saint-Étienne, France",4.8,279,https://www.restaurant-lhedoniste.fr/,45.4358219,4.3868162,"establishment, food, point_of_interest, restaurant",False
L’Aile ou la Cuisse | Restaurant Place Jean Jaurès St-Etienne,"15 Pl. Jean Jaurès, 42000 Saint-Étienne, France",4.7,594,,45.4419106,4.3855905,"establishment, food, point_of_interest, restaurant",True
Corne d'Aurochs,"18 Rue Michel Servet, 42000 Saint-Étienne, France",4.8,461,http://cornedaurochs.eatbu.com/,45.440343,4.390345,"establishment, food, point_of_interest, restaurant",False
Les Perles d'Ivoire,"26 Rue Brossard, 42000 Saint-Étienne, France",5.0,34,https://lesperlesdivoire.fr/,45.4391603,4.3896923,"establishment, food, point_of_interest, restaurant",False
Au Bureau - Pub et Brasserie,"5 Esp. de France, 42000 Saint-Étienne, France",4.6,2694,https://www.aubureau.fr/restaurant-brasserie/au-bureau-saint-etienne?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,45.44233490000001,4.400026,"bar, establishment, food, point_of_interest, restaurant",False
L'Escargot d'Or,"5 Cr Victor Hugo, 42000 Saint-Étienne, France",4.3,1681,https://lescargotdor.fr/,45.433999,4.388065399999999,"bar, establishment, food, point_of_interest, restaurant",False
Brasserie Geoffroy Guichard,"Dans le stade Geoffroy Guichard, 14 Rue Paul et Pierre Guichard, 42000 Saint-Étienne, France",4.6,1123,https://bgg.rest/,45.4600869,4.389183,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Saint Gabriel,"334 Av. de la République, 83000 Toulon, France",4.6,1028,https://www.restaurantsaintgabriel.fr/,43.11984349999999,5.932671399999999,"establishment, food, point_of_interest, restaurant",False
Le Rock Toulon,"465 Littoral Frédéric Mistral, 83000 Toulon, France",4.7,1949,https://www.restaurant-lerock.fr/,43.1083617,5.9404382,"establishment, food, point_of_interest, restaurant",False
L'Équerre Restaurant Toulon,"Pl. de l'Equerre, 83000 Toulon, France",4.6,559,https://www.leautel-toulon.com/fr/hotel-4-etoiles-toulon,43.1223597,5.9294753,"establishment, food, point_of_interest, restaurant",False
Le Bistrok Toulon,"19 Rue Picot, 83000 Toulon, France",4.7,621,http://www.lebistrok.com/,43.12543369999999,5.932430600000001,"establishment, food, point_of_interest, restaurant",False
Les Tables de la Fontaine,"Pl. Gustave Lambert, 83000 Toulon, France",4.7,674,https://www.lestablesdelafontainetoulon.fr/,43.1215122,5.9318129,"establishment, food, point_of_interest, restaurant",False
Le Pastel - Restaurant Toulon,"20, rue Victor Micholet, Sq. Léon Vérane, 83000 Toulon, France",4.9,446,https://www.restaurantlepastel.fr/,43.1213348,5.9304406,"establishment, food, point_of_interest, restaurant",False
PETIT SUD,"Littoral Frédéric Mistral, Anse, Plages du Mourillon, 83000 Toulon, France",4.4,1912,https://petitsud.fr/,43.1068527,5.943152,"establishment, food, point_of_interest, restaurant",False
Sappia,"3 Bd Eugène Pelletan, 83000 Toulon, France",4.9,267,https://www.sappia-restaurant.fr/,43.1118095,5.9356253,"establishment, food, point_of_interest, restaurant",False
Brasserie La Tortue Port de Toulon,"71 Quai de la Sinse, 83000 Toulon, France",4.6,605,https://brasserielatortue.com/,43.1187962,5.9343268,"bar, establishment, food, point_of_interest, restaurant",False
Casa Mia,"45 Quai Cronstadt, 83000 Toulon, France",4.8,475,,43.121037,5.930217,"establishment, food, point_of_interest, restaurant",True
Terre Et Mer,"128 Av. de la République, 83000 Toulon, France",4.4,1356,https://m.facebook.com/terreetmer83/,43.1209693,5.930445199999999,"establishment, food, point_of_interest, restaurant",False
Dakota,"37 Rue Castillon, 83000 Toulon, France",4.8,1723,https://www.dakota-mourillon.fr/,43.1103136,5.9401077,"bar, establishment, food, night_club, point_of_interest, restaurant",False
Canova,"19 Rue Richard Andrieu, 83000 Toulon, France",4.9,938,https://www.instagram.com/canova_toulon/,43.1227531,5.9321918,"establishment, food, point_of_interest, restaurant",False
Côté terrasses toulon,"13 Rue Richard Andrieu, 83000 Toulon, France",4.8,226,https://www.instagram.com/restaurant_cote_terrasses/,43.1229027,5.932292299999999,"establishment, food, point_of_interest, restaurant",False
Hôi An,"2 Rue Corneille, 83000 Toulon, France",4.8,529,https://hoian.eatbu.com/?lang=fr,43.124309,5.9328445,"establishment, food, point_of_interest, restaurant",False
Saucé,"5 Rue Larmodieu, 83000 Toulon, France",4.6,433,http://www.restosauce.fr/,43.1239063,5.9311366,"establishment, food, point_of_interest, restaurant",False
AOC 41,"41 Rue Pascal, 83000 Toulon, France",4.9,609,https://www.aoc41-restaurant.fr/,43.1124372,5.9401215,"establishment, food, point_of_interest, restaurant",False
Chez le palestinien restaurant,"223 Rue Jean Jaurès, 83000 Toulon, France",4.9,109,,43.1244701,5.9290889,"establishment, food, point_of_interest, restaurant",True
Racines - Cuisine de Producteurs,"9 Rue Corneille, 83000 Toulon, France",4.8,304,https://www.racines-restaurant-toulon.com/,43.124082,5.9331473,"establishment, food, point_of_interest, restaurant",False
Restaurant Ma'a Tahiti,"41 Rue du Mûrier, 83000 Toulon, France",4.7,1361,https://www.maatahiti.fr/,43.119663,5.934589,"establishment, food, point_of_interest, restaurant",False
Restaurant L'Ardoise,"2 Rue de Miribel, 38000 Grenoble, France",4.6,1809,http://www.lardoisegrenoble.fr/,45.190434,5.7254032,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant La Belle idée,"7 Cr Jean Jaurès, 38000 Grenoble, France",4.6,1856,http://www.labelleidee-grenoble.fr/,45.19077859999999,5.7202701,"establishment, food, point_of_interest, restaurant",False
"L'Ardoise ""GOURMANDE"" (Quartier rue de Strasbourg)!!!","20 Rue de Strasbourg, 38000 Grenoble, France",4.8,312,http://www.lardoise-gourmande.fr/,45.1866525,5.731325500000001,"establishment, food, point_of_interest, restaurant",False
Restaurant Tchoutchoura,"16 Rue Gabriel Péri, 38000 Grenoble, France",4.9,1041,https://www.restaurant-tchoutchoura.fr/,45.188623,5.718046200000001,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Seven – Cuisine maison & Ambiance bohème | Grenoble,"2 Bd de l'Esplanade, 38000 Grenoble, France",4.6,924,https://leseven-grenoble.fr/,45.1944539,5.718824,"establishment, food, point_of_interest, restaurant",False
Le 17.45 Grenoble - Restaurant de Planches à composer,"14 bis Av. Alsace Lorraine, 38000 Grenoble, France",4.8,1497,https://www.le17-45.fr/reservations?resto=grenoble,45.1893888,5.721180299999999,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Le Gratin Dauphinois,"52 Av. Félix Viallet, 38000 Grenoble, France",4.6,966,http://www.jaimelegratindauphinois.com/,45.19058099999999,5.716470999999999,"establishment, food, point_of_interest, restaurant",False
Le Bistrot des 3 Amis,"3 Pl. de Gordes, 38000 Grenoble, France",4.7,233,,45.192302,5.727788299999999,"establishment, food, point_of_interest, restaurant",True
Et Si,"16 Rue de Strasbourg, 38000 Grenoble, France",4.7,559,https://etsigrenoble.com/,45.1868028,5.7310395,"establishment, food, point_of_interest, restaurant",False
Restaurant L'Inattendu,"52 Av. Félix Viallet, 38000 Grenoble, France",4.7,755,http://restaurant-linattendu.fr/,45.1906433,5.7166804,"establishment, food, point_of_interest, restaurant",False
Restaurant La Table des Bro's Grenoble,"15 bis Rue Lakanal, 38000 Grenoble, France",4.3,955,https://latabledesbros.fr/,45.18583520000001,5.722873,"bar, establishment, food, point_of_interest, restaurant",False
Le DauphinoiX,"11 Rue Bayard, 38000 Grenoble, France",4.7,635,https://www.facebook.com/Le-Dauphinoix-Grenoble-108903497632352,45.1914747,5.732339,"establishment, food, point_of_interest, restaurant",False
La Ferme à Dédé Grenoble - Centre,"24 Rue Barnave, 38000 Grenoble, France",4.3,3624,http://www.restaurantlafermeadede.com/,45.1927031,5.7299371,"establishment, food, point_of_interest, restaurant",False
Restaurant Une Semaine sur Deux,"4 Pl. Championnet, 38000 Grenoble, France",4.5,1306,https://www.facebook.com/1sur2grenoble,45.1856705,5.7224217,"establishment, food, point_of_interest, restaurant",False
LULU,"11 Rue de la Poste, 38000 Grenoble, France",4.7,136,https://www.lulugrenoble.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18122664879013487271,45.1893973,5.727626,"establishment, food, point_of_interest, restaurant",False
Restaurant L'Envie des Mets,"7 Rue Genissieu, 38000 Grenoble, France",4.7,323,https://www.facebook.com/Lenvie-des-mets-1566980680180106/?ref=br_rs,45.1865028,5.722368100000001,"establishment, food, point_of_interest, restaurant",False
Restaurant L'Amélyss,"3 Bd Gambetta, 38000 Grenoble, France",4.8,431,http://sites.google.com/view/restaurant-l-amelyss,45.1915619,5.721220499999999,"establishment, food, point_of_interest, restaurant",False
Restaurant L'Inspiration,"1 Rue Saint-Joseph, 38000 Grenoble, France",4.9,501,http://linspiration-grenoble.fr/,45.1872207,5.7286797,"establishment, food, point_of_interest, restaurant",False
Restaurant La Table de Gordes,"4 Pl. de Gordes, 38000 Grenoble, France",4.6,572,http://www.latabledegordes.fr/,45.19207,5.727700599999999,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Le Côte,"15 Rue Paul Janet, 38100 Grenoble, France",4.6,955,https://www.restaurant-le-cote-grenoble.fr/,45.1812907,5.7297024,"establishment, food, point_of_interest, restaurant",False
Mamie Fada,"18 Quai des Carmes, 49100 Angers, France",4.7,9545,https://www.mamiefada.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4726732,-0.5609695,"bar, establishment, food, point_of_interest, restaurant",False
Les Fils à Maman Angers,"Pl. du Pilori, 49100 Angers, France",4.5,4404,https://www.lesfilsamaman.com/restaurants/angers/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4733116,-0.549882,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
La Réserve Angers,"Bd Henri Arnauld 5ème étage - Par l'ascenseur, 49100 Angers, France",4.5,3359,http://www.lareserveangers.fr/,47.4724819,-0.5643809,"bar, establishment, food, point_of_interest, restaurant",False
Bistrot des Ducs,"6 Rue des 2 Haies, 49100 Angers, France",4.8,2876,http://www.bistrotdesducs.fr/,47.47172519999999,-0.5530299000000001,"establishment, food, point_of_interest, restaurant",False
La Cour - Angers,"23 Rue de la Roë, 49100 Angers, France",4.6,2883,http://www.lacour-angers.com/,47.472899,-0.5532747,"bakery, bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Les Petits Prés,"6 Pl. du Ralliement, 49100 Angers, France",4.4,2052,https://www.lespetitspres.fr/,47.4710625,-0.5525137,"establishment, food, point_of_interest, restaurant",False
Belle Rive,"32 Prom. de Reculée, 49000 Angers, France",4.8,1532,https://www.restaurant-bellerive.com/,47.48719999999999,-0.5501157,"establishment, food, point_of_interest, restaurant",False
La Maison,"20 Quai des Carmes, 49100 Angers, France",4.6,1229,https://lamaisonangers.com/,47.4725568,-0.5611682,"establishment, food, point_of_interest, restaurant",False
Maison Paganelli Angers,"5 Rue des 2 Haies, 49100 Angers, France",4.8,725,https://maisonpaganelli.com/,47.47190459999999,-0.5528651,"establishment, food, point_of_interest, restaurant",False
La Brigade - Restaurant Angers,"5 Pl. Mondain Chanlouineau, 49100 Angers, France",4.7,224,https://www.la-brigade.fr/,47.4713758,-0.5540587,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Le Pas Sage,"44 Rue Saint-Laud 00, 49100 Angers, France",4.7,593,https://lepas-sagebar.fr/,47.4718495,-0.5536035,"bar, establishment, food, point_of_interest, restaurant",False
Le Mail - Restaurant Angers,"2 Av. du 11 Novembre 1918, 49100 Angers, France",4.5,1928,https://restaurant-lemail.fr/,47.470766,-0.545153,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Wonderwoods by Ephemera - Angers,"Ecoparc du buisson, 49073 Beaucouzé, France",4.8,10836,https://www.ephemera-group.com/wonderwoods-angers?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4853625,-0.6246986,"bar, establishment, food, point_of_interest, restaurant",False
Chez Pont-Pont,"13 Prom. du Bout du Monde, 49100 Angers, France",4.5,5029,https://chezpontpont.com/,47.4701729,-0.5580428,"establishment, food, point_of_interest, restaurant",False
La table de Clément Paillard,"5 Rue Saint-Christophe, 49100 Angers, France",5.0,147,https://clementpaillard.fr/,47.4710638,-0.5560215,"establishment, food, point_of_interest, restaurant",False
DAZUMA,"44 Rue Beaurepaire, 49100 Angers, France",4.8,1152,http://dazuma.fr/,47.4747412,-0.5606074999999999,"establishment, food, point_of_interest, restaurant",False
La Chouette,"Au Rez-de-Chaussée, 9 Pl. du Ralliement, 49100 Angers, France",4.1,958,https://lachouette-angers.com/,47.471227,-0.5510336,"establishment, food, point_of_interest, restaurant",False
Brasserie de la Gare,"Pl. de la Gare, 49100 Angers, France",4.6,1613,http://brasseriedelagare.barmade.fr/-t1,47.4655067,-0.5565835,"establishment, food, point_of_interest, restaurant",False
Restaurant DADDY - Bistronomie & Pâtes Flambées – Angers,"22 Rue de la Parcheminerie, 49100 Angers, France",4.7,546,https://www.daddyrestaurant.fr/,47.4736692,-0.5532133000000001,"establishment, food, point_of_interest, restaurant",False
GUEULETON ANGERS,"14 Rue de la Roë, 49100 Angers, France",4.7,1259,https://www.gueuleton.fr/gueuleton-angers/,47.4733171,-0.5539791,"bar, establishment, food, point_of_interest, restaurant",False
The Bird,"2 Rue Tedenat, 30000 Nîmes, France",4.8,981,https://www.facebook.com/thebirdnimes/?locale=fr_FR,43.8361326,4.3563323,"establishment, food, point_of_interest, restaurant",False
Le Dé-K-Lé Bistrot Gourmand,"40 Rue de la Madeleine, 30000 Nîmes, France",4.5,2105,,43.8372093,4.3570042,"establishment, food, point_of_interest, restaurant",True
La Table d'Assas,"Pl. d'Assas, 30900 Nîmes, France",4.7,303,https://www.tripadvisor.fr/Restaurant_Review-g187154-d26906298-Reviews-La_Table_D_assas-Nimes_Gard_Occitanie.html,43.8388655,4.3543907,"establishment, food, point_of_interest, restaurant",False
Restaurant Vincent Croizard,"17 Rue des Chassaintes, 30900 Nîmes, France",4.8,803,http://www.restaurantcroizard.com/,43.8371542,4.353054699999999,"establishment, food, point_of_interest, restaurant",False
Le Questel,"4 Pl. Questel, 30900 Nîmes, France",4.7,893,http://www.lequestel.fr/,43.8373317,4.3552906,"bar, cafe, establishment, food, point_of_interest, restaurant",False
L’Accent Bistrot chic,"2 Bd Gambetta, 30000 Nîmes, France",5.0,424,http://www.restaurant-laccent.com/,43.8399949,4.3569184,"establishment, food, point_of_interest, restaurant",False
La Table,"5 Rue de Sauve, 30900 Nîmes, France",4.7,422,https://m.facebook.com/LaTableNimes/?ref=bookmarks,43.8377112,4.349275899999999,"establishment, food, point_of_interest, restaurant",False
Le Bistrot de Tatie Agnès,"16 Rue de la Maison Carrée, 30000 Nîmes, France",4.7,928,,43.837755,4.3565431,"establishment, food, point_of_interest, restaurant",True
La Locanda Comptoir italien,"12 Rue de la Maison Carrée, 30000 Nîmes, France",4.6,1861,http://www.lalocandafamily.com/,43.8376302,4.3565569,"establishment, food, meal_takeaway, point_of_interest, restaurant",False
Restaurant Skab,"7 Rue de la République, 30000 Nîmes, France",4.7,721,http://www.restaurant-skab.fr/,43.8330421,4.3595499,"establishment, food, point_of_interest, restaurant",False
L'ATYPIQUE,"27 Rue de la Madeleine, 30000 Nîmes, France",4.6,705,https://www.latypiquerestaurant.fr/,43.8373166,4.3575366,"establishment, food, point_of_interest, restaurant",False
Restaurant Mésopota'Nîmes,"87 Bis Rue de la République, 30900 Nîmes, France",4.9,687,https://mesopotanimes.com/,43.8272036,4.3540765,"establishment, food, point_of_interest, restaurant",False
Pinocchio,"29 Rue de la Madeleine, 30000 Nîmes, France",4.5,2032,https://pinocchio-restaurant.fr/,43.8372954,4.3573415,"establishment, food, meal_takeaway, point_of_interest, restaurant",False
GAMEL Restaurant,"8 Rue Xavier Sigalon, 30000 Nîmes, France",4.9,268,http://gamelrestaurant.fr/,43.8391045,4.3615128,"establishment, food, point_of_interest, restaurant",False
ROUGE Nîmes,"6 Rue Fresque, 30000 Nîmes, France",4.5,394,https://www.margaret-hotelchouleur.com/restaurants/restaurant-nimes/,43.836954,4.358032,"bar, establishment, food, point_of_interest, restaurant",False
Barancini | Restaurant Nimes | Restaurant Italien Nimes,"2 Pl. Bellecroix, 30000 Nîmes, France",4.8,180,https://www.barancini-restaurant-italien-nimes.fr/,43.8385293,4.3614107,"establishment, food, point_of_interest, restaurant",False
MENNA - Restaurant Nîmes,"7 Rue de Bernis, 30000 Nîmes, France",4.8,360,https://www.restaurant-menna.fr/,43.8369075,4.358279599999999,"establishment, food, point_of_interest, restaurant",False
HÈITA,"27 Rue de l'Étoile, 30000 Nîmes, France",4.9,399,https://www.heita.fr/,43.83620639999999,4.358469299999999,"establishment, food, point_of_interest, restaurant",False
L'Esclafidou 'La Table du Cap',"7 Rue Xavier Sigalon, 30000 Nîmes, France",4.6,557,https://www.lesclafidou-restaurant-nimes.fr/,43.83916670000001,4.3613889,"establishment, food, point_of_interest, restaurant",False
IL RISTORANTE - le restaurant italien de Nîmes,"155 Rue Paul Laurent, 30900 Nîmes, France",4.3,5668,https://www.ilristorante.fr/il-ristorante-le-restaurant-italien-de-nimes/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,43.80870669999999,4.3656348,"bar, establishment, food, grocery_or_supermarket, meal_takeaway, point_of_interest, restaurant, store",False
LA BASCULE,"7 Pl. Charles Hernu, 69100 Villeurbanne, France",4.9,643,https://www.restaurant-labascule.fr/,45.770967,4.8633679,"establishment, food, point_of_interest, restaurant",False
La Tamtamerie - Restaurant /Bar Villeurbanne,"18 Rue Poizat, 69100 Villeurbanne, France",4.9,476,,45.7582833,4.893167399999999,"bar, establishment, food, point_of_interest, restaurant",True
Le Bistro des Vivants,"6 Rue Jean-Claude Vivant, 69100 Villeurbanne, France",5.0,59,https://le-bistro-des-vivants-villeurbanne.eatbu.com/,45.7704713,4.8680127,"establishment, food, point_of_interest, restaurant",False
Cuisine En Ville - Restaurant Halal,"11 Rue Bellecombe, 69100 Villeurbanne, France",4.6,1673,http://www.cuisine-en-ville.fr/,45.7696942,4.863161,"establishment, food, point_of_interest, restaurant",False
La Pavane Villeurbanne,"79 Rue Louis Becker, 69100 Villeurbanne, France",4.7,314,https://linktr.ee/pavanevilleurbanne,45.7653963,4.872139799999999,"bar, establishment, food, point_of_interest, restaurant",False
"MOON RESTAURANT®, Villeurbanne/Lyon🌙","2 Av. Salvador Allende, 69100 Villeurbanne, France",4.9,637,http://moonrestaurantlyon.eatbu.com/,45.7760821,4.8624895,"establishment, food, point_of_interest, restaurant",False
Bistrot Le Filanthrope,"16 Av. Auguste Blanqui, 69100 Villeurbanne, France",4.5,987,http://lefilanthrope.fr/,45.7634578,4.8843916,"bar, establishment, food, point_of_interest, restaurant",False
LE JARDIN D'ALINE,"4 Rue Jean-Baptiste Clément, 69100 Villeurbanne, France",4.6,736,,45.7823864,4.879081999999999,"establishment, food, point_of_interest, restaurant",True
H,"80 Rue Magenta, 69100 Villeurbanne, France",4.7,390,https://www.instagram.com/h_restaurant.lounge?igsh=MXF6OHhzN3RzZnhwbA==,45.7647387,4.8714613,"bar, establishment, food, night_club, point_of_interest, restaurant",False
Le Kashmir,"150 Rue du 4 Août 1789, 69100 Villeurbanne, France",4.8,7349,http://restaurant-lekashmir.fr/,45.7642715,4.8906357,"establishment, food, point_of_interest, restaurant",False
3Poivres Villeurbanne,"263 Cr Émile-Zola, 69100 Villeurbanne, France",4.7,5359,https://borneoapp.com/3PoivresVilleurbanne?s=gmb-sw,45.76788579999999,4.8893781,"establishment, food, point_of_interest, restaurant",False
