name,address,rating,reviews,website,lat,lng,category,no_website
Le Lamarck,"8 Rue Lamarck, 75018 Paris, France",4.8,961.0,http://www.lelamarck.fr/,48.8868173,2.3444958,"establishment, food, point_of_interest, restaurant",False
adraba,"40 Rue Véron, 75018 Paris, France",4.9,1706.0,https://adraba-paris.com/,48.8852372,2.3349937,"establishment, food, point_of_interest, restaurant",False
L'Annexe Montmartre,"13 Rue des Trois Frères, 75018 Paris, France",4.8,1238.0,http://lannexe-paris18.fr/fr,48.8843044,2.3411826,"establishment, food, point_of_interest, restaurant",False
Les copains d’abord,"35 Rue Véron, 75018 Paris, France",4.7,281.0,https://lescopainsdabord18.fr/,48.8852533,2.3345609,"bar, establishment, food, point_of_interest, restaurant",False
Sosso Restaurant,"36 Rue Ramey, 75018 Paris, France",4.9,1239.0,https://www.sossorestaurant.fr/,48.8895817,2.346334,"establishment, food, point_of_interest, restaurant",False
La Vache et le Cuisinier,"18 Rue des Trois Frères, 75018 Paris, France",4.7,1220.0,http://www.restaurantlavacheetlecuisinier.fr/,48.8845831,2.3412225,"establishment, food, point_of_interest, restaurant",False
Aléa,"39 Rue Lamarck, 75018 Paris, France",4.9,1201.0,http://www.alearestaurant.com/,48.8893499,2.3412945,"establishment, food, point_of_interest, restaurant",False
Le Cabanon de la Butte,"6 Rue Lamarck, 75018 Paris, France",4.6,1484.0,https://www.lecabanondelabutte.fr/,48.88665570000001,2.3444701,"establishment, food, point_of_interest, restaurant",False
La Boîte aux Lettres,"108 Rue Lepic, 75018 Paris, France",4.7,2412.0,http://www.laboiteauxlettres.com/,48.8867903,2.3381816,"bar, cafe, establishment, food, point_of_interest, restaurant",False
Signature,"12 Rue des Trois Frères, 75018 Paris, France",4.9,899.0,https://www.signature-montmartre.fr/,48.8844222,2.3413207,"establishment, food, point_of_interest, restaurant",False
Crème Restaurant,"18 Rue Eugène Sue, 75018 Paris, France",4.8,817.0,https://sarl-kem.eatbu.com/?lang=fr,48.89107190000001,2.3471972,"establishment, food, point_of_interest, restaurant",False
Fana,"14 Rue Ferdinand Flocon, 75018 Paris, France",4.9,874.0,https://www.fanabistro.fr/,48.8916239,2.3461411,"establishment, food, point_of_interest, restaurant",False
Au Clair de la Lune restaurant Montmartre,"9 Rue Poulbot, 75018 Paris, France",4.4,914.0,http://www.restaurantclairdelalune.fr/,48.886729,2.339775,"establishment, food, point_of_interest, restaurant",False
La Forge,"26 Av. Mathurin Moreau, 75019 Paris, France",4.7,1244.0,https://www.laforge.paris/,48.8782361,2.3737982,"establishment, food, point_of_interest, restaurant",False
Au Comptoir Du Temps,"35 Av. Corentin Cariou, 75019 Paris, France",4.6,1475.0,https://wiicmenu-qrcode.com/app/restaurantWebSite.html?resto=190,48.8974521,2.3851936,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",False
Le passage à niveau,"2A Rue de l'Ourcq, 75019 Paris, France",4.4,918.0,,48.8876506,2.3851322,"establishment, food, point_of_interest, restaurant",True
Jeannette,"143 Av. Jean Jaurès, 75019 Paris, France",4.7,465.0,https://wiicmenu-qrcode.com/app/restaurantWebSite.php?resto=882,48.8867453,2.384519,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Restaurant Trois B,"48 Av. Jean Jaurès, 75019 Paris, France",4.8,895.0,https://www.troisbrestaurant.fr/,48.8836701,2.3744733,"establishment, food, point_of_interest, restaurant",False
Les Bancs Publics,"2 Rue de Nantes, 75019 Paris, France",4.5,1750.0,https://les-bancs-publics-restaurant-paris.eatbu.com/,48.8909974,2.3839234,"establishment, food, point_of_interest, restaurant",False
BOTZA - Paris 19,"86 Rue Botzaris, 75019 Paris, France",4.7,915.0,http://botza.fr/,48.87940829999999,2.3895216,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Les Frères Laumière,"3 Av. de Laumière, 75019 Paris, France",4.7,775.0,https://lesfrereslaumiere.fr/,48.8829033,2.381203,"establishment, food, point_of_interest, restaurant",False
Chez Arnaud,"16 Rue Eugène Jumin, 75019 Paris, France",4.4,1644.0,https://www.facebook.com/chez.arnaud.9,48.8873259,2.3925899,"establishment, food, point_of_interest, restaurant",False
Mensae,"23 Rue Melingue, 75019 Paris, France",4.5,1010.0,https://www.mensae-restaurant.com/,48.8757226,2.3855878,"bar, establishment, food, point_of_interest, restaurant",False
Aux Mille Saveurs - Restaurant Marocain Paris 19,"58 Rue de l'Ourcq, 75019 Paris, France",4.9,1226.0,https://auxmillesaveurs19.com/,48.8922746,2.379467,"establishment, food, point_of_interest, restaurant",False
Le Bastringue,"67 Quai de la Seine, 75019 Paris, France",4.4,2130.0,https://le-bastringue.eatbu.com/?lang=fr,48.887985,2.3769736,"establishment, food, point_of_interest, restaurant",False
Chez Ernest,"4 Imp. de Joinville, 75019 Paris, France",4.7,781.0,https://hello-ernest.com/,48.8910736,2.3782757,"bar, establishment, food, point_of_interest, restaurant",False
NANA Bistro Thaï,"5 Quai de la Loire, 75019 Paris, France",4.5,2441.0,https://nana-bistro.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-menu,48.8841604,2.371929,"bar, establishment, food, point_of_interest, restaurant",False
La Cantine Bretonne,"22bis Rue de l'Ourcq, 75019 Paris, France",4.5,2011.0,http://www.lacantinebretonne.com/,48.8892477,2.3839921,"establishment, food, point_of_interest, restaurant, store",False
Wagyu Restaurant Paris,"23 Av. Corentin Cariou, 75019 Paris, France",4.5,2605.0,https://wagyuparis.com/,48.8969408,2.3843666,"establishment, food, point_of_interest, restaurant",False
L'Atlantide,"07 Av. de Laumière, 75019 Paris, France",4.5,814.0,https://restaurant-latlantide-paris-19.fr/fr,48.8830308,2.3809725,"establishment, food, point_of_interest, restaurant",False
Restaurant Quedubon,"22 Rue du Plateau, 75019 Paris, France",4.6,510.0,https://restaurantquedubon.fr/fr,48.8781682,2.3843452,"bar, establishment, food, point_of_interest, restaurant",False
Sunny,"84 Av. Secrétan, 75019 Paris, France",4.4,1472.0,https://sunnyparis.com/,48.8789713,2.3779063,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Chez JJ,"174 Av. Jean Jaurès, 75019 Paris, France",4.6,915.0,https://wiicmenu-qrcode.com/app/restaurantWebSite.php?resto=1184,48.8875384,2.3892571,"bar, establishment, food, point_of_interest, restaurant",False
La Confidente - Restaurant Bistrot Paris 20,"125 Av. Gambetta, 75020 Paris, France",4.6,828.0,https://www.laconfidenteparis.fr/,48.868258,2.4012344,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Des Terres,"82 Rue Alexandre Dumas, 75020 Paris, France",4.7,577.0,https://www.instagram.com/desterres.paris/?hl=fr,48.8545931,2.3973699,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Musa Belleville - Paris 20,"82 Bd de Belleville, 75020 Paris, France",4.9,929.0,http://www.musa.paris/,48.8699553,2.3798369,"bar, establishment, food, night_club, point_of_interest, restaurant",False
Bistrot Père,"10 Av. du Père Lachaise, 75020 Paris, France",4.7,312.0,https://instagram.com/bistrotpere,48.8639691,2.3979023,"bar, establishment, food, point_of_interest, restaurant",False
Chantefable,"93 Av. Gambetta, 75020 Paris, France",4.6,2268.0,http://chantefable.fr/,48.86645559999999,2.3996062,"bar, establishment, food, point_of_interest, restaurant",False
Le Jourdain,"101 Rue des Couronnes, 75020 Paris, France",4.7,1318.0,http://www.lejourdain.fr/,48.8722095,2.3892143,"establishment, food, point_of_interest, restaurant",False
Lichette,"381 Rue des Pyrénées, 75020 Paris, France",4.9,215.0,https://www.lichette-paris.fr/,48.8736682,2.388911,"establishment, food, point_of_interest, restaurant",False
Dandelion,"46 Rue des Vignoles, 75020 Paris, France",4.7,149.0,https://www.restaurantdandelion.com/,48.8544957,2.4006969,"establishment, food, point_of_interest, restaurant",False
Les Rêveuses,"15 Rue Saint-Blaise, 75020 Paris, France",4.6,481.0,https://bistrotlesreveuses.fr/,48.8596931,2.4049994,"establishment, food, point_of_interest, restaurant",False
Bistrot Darsy,"15 Rue des Panoyaux, 75020 Paris, France",4.9,472.0,https://www.bistrotdarsy.fr/,48.8667622,2.3853681,"establishment, food, point_of_interest, restaurant",False
La P'tite Vadrouille,"49 Rue de la Chine, 75020 Paris, France",4.8,413.0,https://la-ptite-vadrouille.fr/fr,48.8692197,2.3965835,"bar, establishment, food, point_of_interest, restaurant",False
ChoueTte,"87 Rue des Pyrénées, 75020 Paris, France",4.6,529.0,http://lachouetteparis.fr/,48.8542195,2.4055057,"bar, establishment, food, point_of_interest, restaurant",False
Paulownia,"15 Rue des Vignoles, 75020 Paris, France",4.8,284.0,https://www.instagram.com/paulownia.restaurant/,48.8536406,2.3988299,"establishment, food, point_of_interest, restaurant",False
MAMA RESTAURANT PARIS EAST,"109 Rue de Bagnolet, 75020 Paris, France",4.5,421.0,https://fr.mamashelter.com/paris-east/restaurants?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,48.8598689,2.4027133,"establishment, food, point_of_interest, restaurant",False
Au Fond du Jardin,"39 Rue Pelleport, 75020 Paris, France",4.2,1026.0,https://sites.google.com/view/afdj/accueil,48.8640637,2.4040847,"bar, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",False
Les Mondes Bohèmes - Restaurant Paris 20,"31 Rue des Vignoles, 75020 Paris, France",4.4,1438.0,https://mondesbohemes.com/fr,48.853988,2.399385,"bar, cafe, establishment, food, point_of_interest, restaurant",False
L'entracte,"21 Rue Malte Brun, 75020 Paris, France",4.7,500.0,http://www.lentractebistrot.fr/,48.8647593,2.3971,"establishment, food, point_of_interest, restaurant",False
Abyssinia-Restaurant Africain de spécialité éthiopiennes,"5 Rue Martin Garat, 75020 Paris, France",4.7,741.0,https://www.abyssinia.fr/,48.8643121,2.4070385,"bar, establishment, food, point_of_interest, restaurant",False
Chez Papa,"85 Av. Gambetta, 75020 Paris, France",4.5,1138.0,https://chezpapa20.fr/fr,48.8656295,2.3989113,"establishment, food, point_of_interest, restaurant",False
La Villa Gambetta ( Paris ),"81 Av. Gambetta, 75020 Paris, France",4.3,260.0,https://lavillagambetta.fr/,48.8653331,2.3985879,"establishment, food, point_of_interest, restaurant",False
Brasserie Dubillot,"222 Rue St Denis, 75002 Paris, France",4.7,9745.0,https://nouvellegardegroupe.com/,48.8680791,2.3519853,"establishment, food, point_of_interest, restaurant",False
S'House - Saint-Denis,"16 Rue Jesse Owens, 93200 Saint-Denis, France",4.6,210.0,https://shouse.fr/,48.9253116,2.3646894,"establishment, food, point_of_interest, restaurant",False
L'ère des mets,"18 Bd de Saint-François, Saint-Denis 97400, Réunion",4.8,284.0,,-20.8970128,55.460207,"establishment, food, point_of_interest, restaurant",True
Restaurant O'Grand Breton,"18 Rue de la Légion d'Honneur, 93200 Saint-Denis, France",4.6,434.0,http://www.ograndbreton.com/,48.9339248,2.3578019,"establishment, food, point_of_interest, restaurant",False
La Table Gourmande,"32 Rue de la Boulangerie, 93200 Saint-Denis, France",4.1,108.0,,48.9345247,2.356705,"bar, cafe, establishment, food, point_of_interest, restaurant",True
Deepsea Restaurant,"41 Bd Marcel Sembat, 93200 Saint-Denis, France",4.8,656.0,https://deepsea-restaurant.fr/,48.9330359,2.3507617,"establishment, food, point_of_interest, restaurant",False
Les Arts,"6 Rue de la Boulangerie, 93200 Saint-Denis, France",4.4,520.0,http://les-arts.eatbu.com/,48.93539639999999,2.3581202,"bar, establishment, food, point_of_interest, restaurant",False
Le Majâz,"2 Pass. de l'Aqueduc, 93200 Saint-Denis, France",4.7,401.0,https://majaz-menu.netlify.app/,48.9365251,2.3585831,"establishment, food, point_of_interest, restaurant",False
Tasty Crousty - Saint Denis,"135 Rue Gabriel Péri, 93200 Saint-Denis, France",4.8,980.0,https://www.instagram.com/tastycrousty?igsh=YXhsNGwzbzl1Y2o=,48.9411254,2.3564786,"establishment, food, point_of_interest, restaurant",False
Le Reflet des Iles,"114 Rue Pasteur, Saint-Denis 97400, Réunion",4.5,900.0,,-20.8777232,55.4554831,"establishment, food, point_of_interest, restaurant",True
Au Rendez-Vous,"11 All. des 6 Chapelles, 93200 Saint-Denis, France",4.9,725.0,https://aurendezvous-saintdenis.fr/,48.9360629,2.3603698,"cafe, establishment, food, point_of_interest, restaurant, store",False
BMK Paris-Bamako,"14 Rue de la Fidélité, 75010 Paris, France",4.6,2391.0,http://www.bmkparis.com/,48.8746394,2.356529,"establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",False
Restaurant le 129,"129bis Rue Gabriel Péri, 93200 Saint-Denis, France",4.5,4421.0,https://www.instagram.com/le129officiel/profilecard/?igsh=MWsxZjF5bDh3c2Y2aQ==,48.940413,2.3564034,"establishment, food, meal_takeaway, point_of_interest, restaurant",False
Villa Fleurié,"84 All. des Topazes, Saint-Denis 97400, Réunion",4.7,1448.0,https://www.villafleurie.re/,-20.8982068,55.4410214,"establishment, food, point_of_interest, restaurant",False
Délices de Carthage,"8 Rue Auguste Gillot, 93200 Saint-Denis, France",4.8,374.0,,48.9402205,2.3552202,"establishment, food, point_of_interest, restaurant",True
Smok'eat,"83 Bd de Saint-François, Saint-Denis 97400, Réunion",4.7,238.0,http://www.smokeat.fr/,-20.8990339,55.4609659,"establishment, food, point_of_interest, restaurant",False
Apoteek,"18 Rue Rontaunay, Saint-Denis 97400, Réunion",4.4,376.0,,-20.8758998,55.44882699999999,"bar, establishment, food, point_of_interest, restaurant",True
Restaurant Casa Rosa,"212 Bd Macdonald, 75019 Paris, France",4.8,2662.0,https://casarosa-restaurant.fr/,48.8989111,2.3725511,"establishment, food, point_of_interest, restaurant",False
BOLKIRI La Plaine Saint-Denis Street Food Viêt,"111 Av. du Président Wilson, 93210 Saint-Denis, France",4.6,2306.0,https://restaurants.bolkiri.fr/street-food-vietnamienne/saint-denis/,48.9068331,2.3578834,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Restaurant Iris,"9 Rue de la République, 93200 Saint-Denis, France",4.6,220.0,,48.93581289999999,2.3569818,"establishment, food, point_of_interest, restaurant",True
Le Clos - 93 AUBERVILLIERS,"Face à la Place Front Populaire ligne 12, 28 Rue Waldeck Rochet, 93300 Aubervilliers, France",4.7,432.0,https://www.brasserieleclos.fr/,48.90719619999999,2.3671661,"bar, establishment, food, night_club, point_of_interest, restaurant",False
IZGARA AUBERVILLIERS,"41 Av. de la République, 93300 Aubervilliers, France",4.8,94.0,,48.9109321,2.3852529,"establishment, food, meal_takeaway, point_of_interest, restaurant",True
Restaurant Sèson,"Av. des Géomètres, 93300 Aubervilliers, France",4.5,299.0,http://www.seson.paris/,48.9036731,2.3681759,"cafe, establishment, food, point_of_interest, restaurant, store",False
Bumbú Restaurant,"9 Av. des Chemins de Fer Industriels Bâtiment 264, 93300 Aubervilliers, France",3.8,2393.0,https://www.lebumbuparis.fr/,48.9039837,2.368327,"establishment, food, point_of_interest, restaurant",False
Italian Tasty,"132 Rue Danielle-Casanova, 93300 Aubervilliers, France",4.7,348.0,,48.9153219,2.4003335,"establishment, food, point_of_interest, restaurant",True
Restaurant Le Saint Emilion Aubervilliers,"3 Rue de la Commune de Paris, 93300 Aubervilliers, France",4.4,221.0,,48.914234,2.382378,"cafe, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",True
Le Restaurant de la Commune,"2 Rue Edouard Poisson, 93300 Aubervilliers, France",4.7,70.0,,48.9107598,2.3836192,"establishment, food, point_of_interest, restaurant",True
Le café d'Auber,"1 Rue du Dr Pesqué, 93300 Aubervilliers, France",4.5,276.0,https://www.instagram.com/lecafedauber?igsh=Nm1mcDd0eGdndjZw,48.9144701,2.383137,"establishment, food, point_of_interest, restaurant",False
Climb Up Aubervilliers,"111 Av. Victor Hugo Accès par le, 1 Quai Lucien Lefranc, 93300 Aubervilliers, France",4.5,1738.0,https://aubervilliers.climb-up.fr/,48.9075977,2.3756573,"establishment, food, point_of_interest, restaurant",False
Le Clos Saint Auber - AUBERVILLIERS,"57 Av. Victor Hugo, 93300 Aubervilliers, France",4.2,366.0,https://leclossaintauber.eatbu.com/?lang=fr,48.9038842,2.3723605,"bar, establishment, food, point_of_interest, restaurant",False
Chez Kayes Grillades,"6 Rue André Karman, 93300 Aubervilliers, France",4.5,316.0,https://www.chezkayes.com/,48.902911,2.3837302,"establishment, food, point_of_interest, restaurant",False
Pedra Alta,"Centre commercial le Millénaire par l'extérieur du centre commercial uniquement, 23 Rue Madeleine Vionnet, 93300 Aubervilliers, France",3.8,2113.0,,48.9023342,2.3765136,"establishment, food, point_of_interest, restaurant",True
Restaurant Lamma à Sidi-Bou-Saïd,"15 Rue Ferragus, 93300 Aubervilliers, France",4.7,397.0,https://comarts.fr/clients/lamma_S_D_B/menu.php,48.9141184,2.3798175,"establishment, food, point_of_interest, restaurant",False
Auberkitchen,"20 Rue Lécuyer, 93300 Aubervilliers, France",4.7,465.0,http://www.auberkitchen.com/,48.9050319,2.391992,"bar, cafe, establishment, food, point_of_interest, restaurant",False
GOWOK Aubervilliers 93,"106 Av. Victor Hugo, 93300 Aubervilliers, France",4.8,153.0,https://www.gowok.fr/,48.9098115,2.3790009,"establishment, food, point_of_interest, restaurant",False
Tasty Crousty - Aubervilliers,"59 Av. Jean Jaurès, 93300 Aubervilliers, France",4.8,1367.0,,48.9043223,2.3924331,"establishment, food, point_of_interest, restaurant",True
Les deux amis,"1 Rue Danielle-Casanova, 93300 Aubervilliers, France",4.3,43.0,,48.9191933,2.387279,"establishment, food, point_of_interest, restaurant",True
Crousty One - Aubervilliers,"109 Av. Jean Jaurès, 93300 Aubervilliers, France",4.8,16.0,,48.9065777,2.3948787,"establishment, food, point_of_interest, restaurant",True
Shahjalal Restaurant & Sweets,"83 Av. de la République, 93300 Aubervilliers, France",4.8,54.0,,48.9075968,2.388443,"establishment, food, point_of_interest, restaurant",True
La CaVe à Montreuil - Restaurant et cave à vins,"45 Rue de Paris, 93100 Montreuil, France",4.6,1768.0,https://www.lacaveestrestaurant.com/,48.8576152,2.4342149,"bar, establishment, food, point_of_interest, restaurant",False
Le babylone,"33 Rue du Capitaine Dreyfus, 93100 Montreuil, France",4.8,702.0,,48.85939279999999,2.4399977,"establishment, food, point_of_interest, restaurant",True
Gypse,"26 Rue du Capitaine Dreyfus, 93100 Montreuil, France",4.8,868.0,https://gypsemontreuil.eatbu.com/,48.8586239,2.4385311,"establishment, food, point_of_interest, restaurant",False
Crousty Game - Montreuil,"70 Rue du Capitaine Dreyfus, 93100 Montreuil, France",4.8,469.0,,48.8600565,2.4414603,"establishment, food, point_of_interest, restaurant",True
Villa9Trois - Restaurant Gastronomique,"71 Rue Hoche, 93100 Montreuil, France",4.6,3574.0,http://www.villa9trois.com/,48.863906,2.433255,"bar, establishment, food, point_of_interest, restaurant",False
Bon Gusto,"2 Rue Eugène Varlin, 93100 Montreuil, France",4.8,636.0,https://bongustoristorante.com/,48.8593682,2.4465759,"establishment, food, point_of_interest, restaurant",False
L'Amourette,"54 Rue Robespierre, 93100 Montreuil, France",4.3,1268.0,http://www.lamourette.fr/,48.85312159999999,2.4234494,"bar, cafe, establishment, food, point_of_interest, restaurant",False
Le Pot du Clape,"17 Rue du Clape en Bas, 62170 Montreuil-sur-Mer, France",4.7,1576.0,,50.4621201,1.7637817,"establishment, food, point_of_interest, restaurant",True
TerraViva,"38 Rue Carnot, 93100 Montreuil, France",4.8,188.0,http://www.terravivamontreuil.fr/,48.8561608,2.4411624,"bakery, bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Restaurant Cocquempot,"Pl. de la Poissonnerie, 62170 Montreuil-sur-Mer, France",4.5,727.0,https://www.lecocquempotrestaurantmontreuilsurmer.fr/,50.4637956,1.7613104,"establishment, food, point_of_interest, restaurant",False
Grand’Place,"7 Pl. du Général de Gaulle, 62170 Montreuil-sur-Mer, France",4.5,523.0,https://www.instagram.com/grandplacecafe_/,50.4611171,1.7590674,"establishment, food, point_of_interest, restaurant",False
Pho AWL Montreuil,"53-55 Boulevard Paul Vaillant Couturier, 93100 Montreuil, France",4.9,72.0,https://phoawl93100.fr/,48.8666756,2.4448061,"establishment, food, point_of_interest, restaurant",False
PIZZERIA LE CAPRI,"17 Rue Fernand Combette, 93100 Montreuil, France",4.8,898.0,https://www.pizzerialecapri.fr/,48.8722642,2.4518297,"bakery, establishment, food, meal_takeaway, point_of_interest, restaurant, store",False
ARSENE Montreuil,"54 TER, Rue Robespierre, 93100 Montreuil, France",4.4,356.0,,48.8528358,2.4235438,"establishment, food, point_of_interest, restaurant",True
Le Clos des Capucins,"46-48 Pl. du Général de Gaulle, 62170 Montreuil-sur-Mer, France",4.5,816.0,,50.4621727,1.7604842,"establishment, food, point_of_interest, restaurant",True
Le Patio,"48 Rue de Paris, 93100 Montreuil, France",4.3,353.0,,48.857629,2.4331772,"establishment, food, point_of_interest, restaurant",True
Froggy's Tavern,"51 Bis Pl. du Général de Gaulle, 62170 Montreuil-sur-Mer, France",4.6,838.0,http://froggystavern.fr/,50.4621076,1.7598376,"establishment, food, point_of_interest, restaurant",False
Isolé - restaurant montreuil,"7 rue de rosny, 1 Rue Lucie Aubrac, 93100 Montreuil, France",4.7,310.0,https://bookings.zenchef.com/results?rid=363765&pid=1001,48.861104,2.4443834,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Saint-Laurent,"35 Rue de l'Église, 93100 Montreuil, France",4.5,229.0,http://le-saint-laurent-montreuil.eatbu.com/,48.863861,2.4439487,"bar, establishment, food, point_of_interest, restaurant",False
Le Tiger Asian FOOD,"125 Rue de Stalingrad, 93100 Montreuil, France",5.0,852.0,,48.8533792,2.4485458,"establishment, food, point_of_interest, restaurant",True
CABAS,"6 Rue Victor Hugo, 93500 Pantin, France",5.0,45.0,https://reservation.laddition.com/booking/R%C3%A9servation%20Restaurant%20CABAS,48.8952389,2.4018647,"establishment, food, point_of_interest, restaurant",False
Les Ateliers de Pantin,"16 All. des Ateliers, 93500 Pantin, France",4.5,287.0,https://www.privateaser.com/lieu/51211-les-ateliers-de-pantin,48.8932992,2.4012667,"establishment, food, point_of_interest, restaurant",False
Tchao Pantin,"22 Rue Etienne Marcel, 93500 Pantin, France",4.5,426.0,http://tchaopantin.fr/,48.894065,2.4043836,"establishment, food, point_of_interest, restaurant",False
Gangnam,"140 Av. Jean Lolive, 93500 Pantin, France",4.4,960.0,http://www.gangnamparis.com/,48.893516,2.4155631,"establishment, food, point_of_interest, restaurant",False
Toscanacci,"31 Rue de l'Ancien Canal, 93500 Pantin, France",4.7,266.0,http://www.toscanacci.fr/,48.89556,2.4212236,"establishment, food, point_of_interest, restaurant",False
Eau Canal,"1/3 Av. Edouard Vaillant, 93500 Pantin, France",4.3,1019.0,https://wiicmenu-qrcode.com/app/restaurantWebSite.php?resto=1558,48.8962326,2.4007597,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Ocimum,"49 Av. Jean Lolive, 93500 Pantin, France",4.6,299.0,https://www.ocimum-restaurant-pantin.fr/,48.8911333,2.4014581,"establishment, food, point_of_interest, restaurant",False
Br'hoche,"53 Rue Hoche, 93500 Pantin, France",4.6,25.0,,48.8948919,2.4012902,"establishment, food, point_of_interest, restaurant",True
BOBINE,"104 Av. Jean Lolive, 93500 Pantin, France",5.0,42.0,,48.8918462,2.4089067,"establishment, food, point_of_interest, restaurant",True
Pouletos Braisé Pantin,"175 Av. Jean Lolive, 93500 Pantin, France",4.9,120.0,https://pouletos.fr/#/,48.8940299,2.4164418,"establishment, food, point_of_interest, restaurant",False
Le Constant - Les 3 broches Pantin,"153 Av. Jean Lolive, 93500 Pantin, France",4.8,41.0,,48.8935695,2.4140839,"establishment, food, point_of_interest, restaurant",True
La Réserve,"45 Rue Jules Auffret, 93500 Pantin, France",4.7,186.0,,48.889437,2.4102197,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",True
Promenade Du Canal,"181b Av. Jean Lolive, 93500 Pantin, France",4.8,68.0,,48.89409089999999,2.4169997,"establishment, food, point_of_interest, restaurant",True
Restaurant les moulins Pantin,"74 Av. du Général Leclerc, 93500 Pantin, France",4.4,257.0,,48.8954976,2.4006787,"bar, establishment, food, night_club, point_of_interest, restaurant",True
Le Galanga - Pantin,"5 Place Cécile Brunschivcg, 93500 Pantin, France",4.4,649.0,https://le-galanga.fr/,48.8951249,2.4177966,"establishment, food, point_of_interest, restaurant",False
Brunello Restaurant Italien Pantin,"22 /24 Quai de l'Aisne, 93500 Pantin, France",4.3,1164.0,https://www.restaurantbrunello.fr/,48.8954394,2.4040137,"establishment, food, point_of_interest, restaurant",False
Chez Agnes - Bar Restaurant Au bord de l'eau,"21 Rue Delizy, Quai de l'Aisne Entrée sur 42, 93500 Pantin, France",4.3,697.0,https://instagram.com/chezagnescafe?igshid=YmMyMTA2M2Y=,48.89496399999999,2.4094125,"bar, establishment, food, point_of_interest, restaurant",False
Mega Grill İstanbul,"151 Av. Jean Lolive, 93500 Pantin, France",4.9,165.0,,48.893491,2.4134641,"establishment, food, point_of_interest, restaurant",True
Le Gevaudan,"31 Rue Eugène et Marie-Louise Cornet, 93500 Pantin, France",4.4,509.0,https://www.gevaudan-restaurant-pantin.fr/,48.89415959999999,2.4051322,"bar, establishment, food, point_of_interest, restaurant",False
Sand Fabrik,"45 Rue Delizy, 93500 Pantin, France",4.7,762.0,https://sandfabrik.com/,48.8977758,2.4066637,"bar, establishment, food, lodging, point_of_interest, restaurant",False
Restaurant Atlantic,"35 Av. Henri Barbusse, 93000 Bobigny, France",4.7,4971.0,http://atlanticbobigny.fr/,48.90714699999999,2.4242367,"establishment, food, point_of_interest, restaurant",False
Restaurant Océan,"245 Rue de Stalingrad, 93000 Bobigny, France",3.3,1674.0,,48.91816920000001,2.4149671,"establishment, food, point_of_interest, restaurant",True
